"","ux","uy"
"1",0.0909779925642402,-0.491723004868981
"2",0.372238830382003,-0.361438253155839
"3",0.621059447409316,-0.114285162783635
"4",-0.200928470600091,-0.459627749702309
"5",-0.457663919562688,-0.290543736730517
"6",-0.604985475108202,-0.133992574908103
"7",-0.20436094717269,-0.458236603270681
"8",-0.372277488295996,-0.361409471708025
"9",-0.448099584559357,-0.299206762317732
"10",0.337964900451704,-0.38577972606267
"11",-0.110465809203711,-0.487797304996969
"12",0.0509192543970406,-0.497407229531649
"13",0.0202642457702374,-0.499589360343363
"14",0.0607835051701131,-0.496305365499235
"15",-0.174199307209311,-0.469654601367796
"16",0.505104426865296,-0.244869517961081
"17",-0.181197495624419,-0.467167467579439
"18",0.351268261339663,-0.37661060857541
"19",0.0492686796633714,-0.497572597204228
"20",0.579843720439284,-0.163781259867129
"21",0.2016136562798,-0.459351933601491
"22",-0.512311453346202,-0.237536974770302
"23",-0.1836244512019,-0.466282060920801
"24",-0.110841578649728,-0.487714144442436
"25",-0.199367661401105,-0.460252535587454
"26",-0.464787413031225,-0.283972660687742
"27",-0.0492277000737096,-0.497576633545453
"28",0.113218829141943,-0.487181496727728
"29",0.212393179910689,-0.454889137127426
"30",0.42122560097759,-0.322568993081068
"31",0.00346974817353735,-0.499987960847612
"32",0.300121302067431,-0.40992720404535
"33",0.0519357761785576,-0.497302675152731
"34",0.0809264939754827,-0.493450902572836
"35",-0.561307538421332,-0.184933847311385
"36",-0.223314039333956,-0.450130839836352
"37",-0.527681965555352,-0.221551743227641
"38",-0.654782648080337,-0.0712596837729016
"39",0.153555395332345,-0.476420740564327
"40",0.242186178942707,-0.441345854729131
"41",0.146525649018686,-0.478530234179653
"42",-0.432816708332365,-0.312669696988336
"43",0.310497945179535,-0.403591026039287
"44",0.300898406731659,-0.409460148826349
"45",0.0518816048041437,-0.497308299082947
"46",0.542079027892271,-0.20615032751937
"47",-0.0275931124326277,-0.49923862014628
"48",-0.16268846978764,-0.473532461798156
"49",-0.916905872921912,0.340716379798693
"50",-0.0919548265237061,-0.491544309878995
"51",-0.0895704337632828,-0.491977137395457
"52",-0.349542145671066,-0.377820288399667
"53",0.346441707613848,-0.379978143225601
"54",-0.576693224219257,-0.167424925139598
"55",0.273654859934409,-0.425113017634279
"56",-0.39944580976562,-0.340443045060688
"57",0.41321171320813,-0.329256080067602
"58",-0.17721994068669,-0.468593092623006
"59",0.280826206824543,-0.421136641560539
"60",0.249437648429194,-0.437780859546114
"61",-0.119393562728315,-0.48574517717904
"62",-0.0211952669016763,-0.499550760660967
"63",-0.0851586421425483,-0.492748005668437
"64",0.0295010097642786,-0.499129690422888
"65",-0.534048545131496,-0.214792151442932
"66",0.0779545360711379,-0.493923090305934
"67",-0.0737869846035415,-0.494555480903117
"68",-0.0990241779314884,-0.490194212184993
"69",-0.634888513717513,-0.0969165751495679
"70",-0.0387402874365468,-0.498499190129334
"71",-0.128030510992402,-0.483608188255024
"72",-0.416841365334454,-0.326243276146108
"73",0.193517616388634,-0.462550932147262
"74",0.0551909815209727,-0.496953955558752
"75",0.00161859785211121,-0.499997380140993
"76",-0.0955771793760756,-0.490865002782513
"77",-0.0326436817328995,-0.498934390042921
"78",-0.0804568473945022,-0.493526695707338
"79",-0.526715357947098,-0.22257093170266
"80",-0.472795145891994,-0.276464750020968
"81",-0.0795060505369525,-0.493678787928016
"82",0.560889796996242,-0.185402635625514
"83",-0.275607553160768,-0.424040476640734
"84",-0.0632148926134886,-0.496003877351865
"85",-0.232212082111517,-0.446077548921434
"86",0.121879065275566,-0.485145493447554
"87",0.181919796207069,-0.466905187747978
"88",-0.487166286264239,-0.262669009527509
"89",0.132112894042901,-0.482546183227609
"90",-0.16575131085338,-0.472526502950386
"91",0.426082116059256,-0.318454030374466
"92",0.511369382310398,-0.238501354835482
"93",-0.287049219256025,-0.417602745724506
"94",-0.3116612499522,-0.402867265278232
"95",-0.130622456417655,-0.482937773879418
"96",0.303984544788499,-0.407593396529729
"97",-0.752175228018544,0.0657675736447493
"98",0.106250442004653,-0.488710843573816
"99",-0.301495825510798,-0.409100267199562
"100",0.264014697229911,-0.430296239646598
"101",-0.0962491016521824,-0.490736110431148
"102",-0.143612209016381,-0.479375533421435
"103",0.236541386441146,-0.4440481725005
"104",-0.39409138411869,-0.344691980963415
"105",-0.184091650003068,-0.466110264399148
"106",-0.364698620414349,-0.366994916267871
"107",0.0961450345098506,-0.4907561323391
"108",0.474127923895595,-0.275202711782453
"109",-0.0834010120691953,-0.493044271185834
"110",0.0600428263473843,-0.496394859004218
"111",0.0206350032228864,-0.499574196641991
